feature,feature_bin,rows,actual_tch_sum,pred_tch_sum,tch_sum_diff,tch_sum_pct_diff,actual_tch_mean,pred_tch_mean,tch_bias,tch_mae,tch_rmse
enso_oni_asof_mean,"(1.222, 1.837]",874,83557.56,96478.06790098749,12920.50790098749,0.15463002870102346,95.60361556064073,110.38680537870422,14.783189818063489,19.367399207378686,23.511016670815707
climate_tmax_mean_0_180,"(32.628, 34.831]",1174,110938.86,122330.5884822631,11391.728482263105,0.10268474439220941,94.49647359454855,104.19981983156994,9.703346237021384,16.227818838681014,19.97137835737798
climate_tmax_mean_0_180,"(34.831, 35.08]",1173,114106.69,126854.99440174442,12748.304401744419,0.11172267289274992,97.27765558397272,108.1457752785545,10.868119694581777,15.70439265477055,19.290212085052236
climate_tmax_mean_0_180,"(35.08, 35.289]",1173,121830.42000000001,133633.92585011938,11803.50585011937,0.0968847177094142,103.8622506393862,113.92491547324755,10.06266483386137,16.46850415456709,20.61186069524364
climate_tmax_mean_0_180,"(35.289, 35.452]",1173,125682.33,136661.3606136521,10979.030613652096,0.0873554032110329,107.14606138107418,116.50584877549198,9.359787394417815,15.290292466097016,18.944525771300647
climate_tmax_mean_0_180,"(35.452, 36.135]",1173,126465.20000000001,139778.38811403138,13313.188114031364,0.10527155386644992,107.81346973572039,119.16316122253315,11.349691486812768,16.173083939782558,20.362271386731653
optical_lswi_auc_91_180,"(-6.7860000000000005, 22.612]",1211,110622.66,118173.08333770781,7550.423337707805,0.06825385809478642,91.34819157720892,97.5830580823351,6.234866505126188,14.914873462445449,18.855804593746726
optical_lswi_auc_91_180,"(22.612, 25.509]",1210,116093.12,127742.06509147998,11648.945091479982,0.10034139052753499,95.94472727272726,105.57195462105783,9.627227348330555,15.322255151425086,19.213887881746206
optical_lswi_auc_91_180,"(25.509, 27.597]",1210,122336.32,136396.71163689785,14060.391636897839,0.11493227552453628,101.10439669421488,112.7245550718164,11.620158377601518,15.756916407166985,19.71663796152595
optical_lswi_auc_91_180,"(27.597, 29.95]",1210,129970.20999999999,145477.76773554162,15507.557735541632,0.11931624743502094,107.41339669421487,120.22956011201786,12.81616341780299,16.988862937789182,20.70478405453519
optical_lswi_auc_91_180,"(29.95, 37.634]",1210,136810.1,152803.55444612633,15993.454446126329,0.1169025857456893,113.06619834710744,126.28392929431928,13.217730947211843,16.77275224007822,20.512485348010696
optical_lswi_mean_91_180_minus_0_90,"(-0.0734, 0.146]",1206,113935.03,131083.19219868566,17148.162198685663,0.15050825192818804,94.47349087893863,108.69253084468131,14.21903996574266,18.2688200005643,21.93763073621053
